first,system:index,BAEI,BBI,BRBA,BSI,BU,CID,IBI,IBUI,MBI,MultiBI,NBI,NDBI,Type,Urban,VBI,b11,b2,b3,b4,b8,hue,sat,val
0.08866886688668867,106,1.19954648526,1,0.617544,0.0919269,-0.0725523,0,-0.880402469608,0.249739439248,-0.0185702,0.129435,0.121195,0.0990671,4,1,-0.497228,0.2474,0.078,0.1054,0.1232,0.2028,0.101032,0.366883,0.1232
-0.014367816091954037,107,1.06403508772,1,0.82165,-0.00433276,-0.110426,0,0.613829912787,-0.0581643712582,-0.038707,0.0690492,0.148029,-0.0136592,4,1,-0.100931,0.2744,0.1432,0.1816,0.1852,0.282,0.152381,0.226782,0.1852
0.03505535055350551,108,1.04639175258,1,1.02488,0.0444912,-0.0339742,0,0.104133542766,0.0420816218366,-0.0152943,0.128443,0.269883,-0.0126137,6,1,0.0969721,0.3366,0.2304,0.2454,0.309,0.3452,0.0318066,0.254369,0.309
-0.001973035185794203,109,1.04802200127,1,0.805773,0.0364599,-0.0937843,0,0.183626248667,0.0368070942456,-0.034638,0.109786,0.160844,0.0148805,4,1,-0.097171,0.3035,0.149,0.1692,0.1954,0.2946,0.0725575,0.237462,0.1954
0.09556243550051606,110,1.1534751773,1,0.484545,0.19021,0.00625546,0,-6.05506570632,0.530387098855,0.00136736,0.174257,0.141277,0.230413,4,1,-0.480684,0.2654,0.0742,0.0871,0.1066,0.166,0.066358,0.30394,0.1066
-0.024680851063829813,111,1.07914659326,1,0.696932,0.0227196,-0.128232,0,0.099433523587,0.0512558411889,-0.0452416,0.132268,0.145065,-0.00122015,4,1,-0.255828,0.2865,0.1214,0.1494,0.1704,0.2872,0.0952381,0.287559,0.1704
-0.0676017923241769,112,1.19432027347,1,0.829478,-0.014402,-0.155815,0,0.628861108406,-0.0944866704666,-0.0498798,0.133541,0.108582,-0.0490761,4,1,-0.135007,0.2393,0.123,0.141,0.1542,0.264,0.0961538,0.202335,0.1542
0.001444669170759897,113,0.958197019266,1,0.769127,0.0314579,-0.0876568,0,0.0804985074308,0.0443060550215,-0.0369764,0.0864172,0.200223,0.0167204,4,1,0.0796889,0.3466,0.1832,0.2036,0.2272,0.3352,0.0772727,0.193662,0.2272
0.07902467685076382,114,0.918231374924,1,0.465564,0.123883,-0.0748416,0,-4.2208405533,0.371123920454,-0.0261927,0.183595,0.184484,0.136624,4,1,-0.27344,0.3673,0.1128,0.128,0.1548,0.279,0.0603175,0.271318,0.1548
0.01875192130341222,115,0.966935142009,2,0.495087,0.0265263,-0.166165,0,-0.761470446578,0.140393991537,-0.0641296,0.272825,0.153047,0.0143863,4,1,0.2139,0.3314,0.1408,0.1404,0.1562,0.322,0.995781,0.101152,0.1562
-0.0023273855702094664,116,0.981873688227,1,0.769176,0.0169781,-0.0906167,0,0.21339896814,0.0182522926775,-0.0359393,0.0985589,0.189713,0.00926071,4,1,-0.150727,0.3215,0.1522,0.2026,0.2146,0.3156,0.134615,0.290774,0.2146
0.054789800137835964,117,1.0527325024,2,1.05464,0.0502318,-0.0186507,0,0.235913592419,0.0228464623404,-0.00703417,-0.0409175,0.205125,0.0329003,4,1,0.136189,0.3061,0.2714,0.2154,0.249,0.2866,0.766667,0.206338,0.2714
-0.08231046931407947,118,1.15167930661,1,0.66809,-0.0503129,-0.253798,0,0.689331284166,-0.150597041771,-0.089116,0.0562774,0.0770272,-0.0901933,7,0,-0.288711,0.2542,0.0968,0.115,0.1252,0.3046,0.106808,0.226837,0.1252
0.012193239697484207,119,0.999352471401,1,0.637965,0.0745321,-0.105189,0,-0.301898687508,0.160400614904,-0.0374548,0.118179,0.144908,0.0658216,4,1,-0.404075,0.3279,0.1004,0.1354,0.163,0.2874,0.0931842,0.384049,0.163
-0.01136545541860092,120,1.02918781726,1,0.740182,0.0482438,-0.085655,0,-0.100291156768,0.0905860777739,-0.0307982,0.0878599,0.164597,0.0386815,4,1,-0.203392,0.3088,0.134,0.164,0.1866,0.2858,0.095057,0.281886,0.1866
0.1343101343101343,121,1.10062746921,1,0.726968,0.101693,0.00622546,0,-2.48932337317,0.269326587476,0.00180206,0.189463,0.190864,0.124017,4,1,-0.280199,0.2787,0.12,0.1516,0.1736,0.2172,0.0982587,0.308756,0.1736
0.05533317635978337,122,1.25591531756,1,0.51087,0.0347551,-0.150227,0,-0.746638957074,0.186773327667,-0.037803,0.165148,0.100423,0.0363006,7,0,-0.503775,0.2241,0.071,0.0971,0.1034,0.2084,0.134259,0.313346,0.1034
-0.01517107811491288,123,1.04562653016,1,0.656359,0.0196457,-0.153775,0,0.145319005634,0.0463071326362,-0.058158,0.167153,0.140612,-0.0118219,6,1,-0.310502,0.3051,0.115,0.1442,0.1698,0.3124,0.0888078,0.322733,0.1698
-0.1311414850387884,124,1.20108043217,1,0.606171,-0.0636516,-0.284639,0,0.676554455527,-0.161244651933,-0.0914003,0.0878271,0.0585267,-0.0922424,9,0,-0.433407,0.2352,0.0748,0.098,0.1002,0.283,0.152231,0.253493,0.1002
-0.028278950735764568,125,0.901117798796,1,0.679612,0.00860411,-0.143842,0,0.361764127358,-0.00538448698573,-0.0686203,0.122429,0.188535,-0.0154285,6,1,-0.0619205,0.3797,0.1672,0.2018,0.224,0.3916,0.101526,0.253571,0.224
-0.04849959448499591,126,0.979591836735,0,0.789474,-0.0353194,-0.179077,0,0.909374999243,-0.200414259,-0.0663048,-0.0929196,0.0994374,-0.0276811,3,1,0.293392,0.2933,0.1562,0.1722,0.156,0.31,0.335391,0.0940766,0.1722
0.024404851025602692,127,0.974685666387,1,0.999645,0.020876,-0.0508538,0,0.512206605478,-0.0352531298105,-0.0225354,0.0211963,0.230542,-0.00218755,6,1,0.0908212,0.3421,0.2154,0.2544,0.2814,0.3436,0.0984849,0.234542,0.2814
0.028179978203331783,128,1.02710355987,1,0.72228,0.0584301,-0.0898125,0,-0.338193686504,0.134988410938,-0.0354667,0.227904,0.190153,0.0245113,6,1,-0.276587,0.3302,0.1316,0.1642,0.2078,0.3144,0.0713036,0.366699,0.2078
0.07213337870023817,129,1.02376009227,1,0.531608,0.0814186,-0.116406,0,-0.973205573034,0.242953119832,-0.038815,0.177143,0.143323,0.0745098,4,1,-0.464833,0.3151,0.0872,0.1184,0.1438,0.2714,0.0918728,0.393602,0.1438
-0.010251954821894033,130,1.06066441984,1,0.508683,0.0258018,-0.150175,0,-1.15332465364,0.158721896186,-0.0496633,0.260711,0.142143,0.0204228,3,1,-0.0966826,0.2848,0.1166,0.1306,0.1406,0.2734,0.0972223,0.170697,0.1406
0.05314412910406234,131,0.931040723982,1,0.690055,0.0810466,-0.0719447,0,-0.544197530163,0.173984102337,-0.0300678,0.187218,0.201861,0.0684545,6,1,-0.266677,0.3785,0.135,0.174,0.2144,0.33,0.081864,0.370336,0.2144
0.11491903788712475,132,0.959204315577,1,0.823133,0.0729525,0.0141325,0,-3.53543837645,0.194202760352,0.00570184,0.123074,0.292835,0.0830788,3,1,0.0165846,0.3546,0.199,0.2386,0.269,0.3002,0.0942857,0.260223,0.269
0.1088920589633856,133,1.2238403452,1,0.693417,0.08373,-5.64779E-4,0,-9.32399548336,0.272419395924,-1.42213E-4,0.209894,0.17992,0.103122,6,1,-0.2881,0.2332,0.111,0.1376,0.1538,0.1896,0.103583,0.278283,0.1538
0.06700620722584746,134,0.990891840607,1,0.791875,0.0785603,-0.0203955,0,-0.860513567033,0.172692340642,-0.00760504,0.134436,0.219231,0.0819884,6,1,-0.0373117,0.3352,0.169,0.1918,0.2222,0.2844,0.0714286,0.239424,0.2222
-0.03457772337821299,135,0.968413088708,0,0.752841,-0.00612342,-0.106267,0,0.571598915822,-0.0295966076619,-0.0424692,0.097299,0.186095,-0.0083294,6,1,0.152867,0.3155,0.1798,0.2132,0.212,0.3208,0.172655,0.15666,0.2132
-0.03565505804311773,136,0.962725164972,1,0.850053,0.0156129,-0.106393,0,0.489486390812,-0.0376391919361,-0.0475686,0.135534,0.188538,-0.013989,6,1,-0.0311359,0.3489,0.1786,0.2118,0.2398,0.3588,0.0904139,0.255213,0.2398
0.09506493506493509,137,1.0205908684,1,0.551627,0.163341,0.0294536,0,-26.6856106583,0.473551874497,0.00828861,0.187884,0.211085,0.204113,6,1,-0.353934,0.3162,0.105,0.1306,0.156,0.209,0.0836601,0.326923,0.156
-0.0634768740031897,138,1.04836601307,1,1.34541,-0.064231,-0.120974,0,1.67913206802,-0.343817559286,-0.0605487,0.00112096,0.214684,-0.158257,1,1,0.413655,0.2936,0.2932,0.3184,0.3416,0.404,0.0867769,0.141686,0.3416
-0.09304194118592318,139,1.13205786281,1,0.686689,0.0143229,-0.146036,0,0.00113386941459,0.065675143034,-0.0547954,0.395267,0.162276,-0.0433898,6,1,-0.404008,0.2822,0.1044,0.1464,0.1852,0.3078,0.0866337,0.436285,0.1852
0.030401034928848613,140,0.973824312334,1,0.550277,0.0303986,-0.165844,0,0.0240965732784,0.0752983297191,-0.0592026,0.03809,0.117666,0.0327391,4,1,-0.340816,0.3186,0.0997,0.1322,0.139,0.2984,0.137829,0.282734,0.139
0.049086757990867556,141,1.06303664921,1,0.8304,0.0423811,-0.00611939,0,-1.92637379696,0.11596853173,-0.00196488,0.0368189,0.214286,0.0646843,6,1,0.0422957,0.2757,0.168,0.2018,0.2076,0.2422,0.142256,0.190751,0.2076
-0.1949427643943277,142,1.16420990566,0,0.586889,-0.187262,-0.416617,0,1.12874335346,-0.450745383107,-0.171106,-0.00864861,0.0404676,-0.233572,7,0,-0.489307,0.2356,0.0723,0.1036,0.0949,0.3792,0.212993,0.302124,0.1036
0.0031736436451564017,143,0.967032967033,1,0.606635,0.0266818,-0.151726,0,0.0659761606748,0.0601892845562,-0.0590709,0.234885,0.14175,0.0151399,6,1,0.00524528,0.3319,0.139,0.1504,0.1664,0.322,0.0693431,0.164663,0.1664
0.04563523612657021,144,1.11289658014,1,0.847565,0.137772,0.0115011,0,-1.2316054183,0.319682113373,0.00423495,0.190449,0.247898,0.0898243,2,1,-0.289002,0.3288,0.1356,0.1566,0.2402,0.2746,0.0334608,0.43547,0.2402
-0.10132291040288637,145,1.02246112498,1,0.996572,-0.0716968,-0.194488,0,1.29213988432,-0.317641759361,-0.0908097,-0.0130718,0.138633,-0.134251,6,1,0.0334543,0.2989,0.182,0.222,0.2326,0.3916,0.131752,0.217541,0.2326
0.11187103077674644,146,0.952655889145,1,0.633528,0.0747345,-0.0463216,0,-2.69718318223,0.219201357184,-0.0168975,0.161778,0.21164,0.09248,3,1,-0.1241,0.3414,0.1462,0.1782,0.195,0.2836,0.10929,0.250256,0.195
0.09585121602288987,147,0.938162897739,1,0.580468,0.0857384,-0.0676033,0,-1.58848155738,0.231048688457,-0.0237266,0.122061,0.176954,0.108182,4,1,-0.288495,0.3447,0.1172,0.155,0.1688,0.2774,0.122093,0.305687,0.1688
0.01868365180467092,148,1.23430592396,1,0.660367,0.058893,-0.126412,0,-0.0838446540031,0.135136079644,-0.0339669,0.192093,0.0974117,0.0446331,4,1,-0.441201,0.2399,0.0824,0.0994,0.1188,0.2194,0.0778388,0.306397,0.1188
-0.03617726861621951,149,1.07187444266,1,1.204,0.0258656,-0.057974,0,0.614600058597,-0.085936599602,-0.0259549,0.0855803,0.215987,-0.0429576,3,1,0.124075,0.3197,0.2304,0.241,0.301,0.3484,0.0250236,0.234552,0.301
0.07218761451080989,150,1.08564920273,1,0.742641,0.11027,-0.00491708,0,-1.33383029346,0.262844494255,-0.00149256,0.154561,0.182907,0.120643,3,1,-0.334932,0.2926,0.114,0.1464,0.1766,0.2296,0.086262,0.354473,0.1766
-0.08407224958949101,151,1.15001215658,1,0.777528,-0.0388174,-0.233686,0,0.675390323289,-0.141345381621,-0.0971485,0.2391,0.108125,-0.121436,7,0,-0.298503,0.2789,0.1176,0.1324,0.173,0.356,0.0445247,0.320231,0.173
-0.026330125295079016,152,1.12228459849,1,0.719496,-0.0189155,-0.184952,0,0.563166750959,-0.0678150523244,-0.0668475,0.0433318,0.117211,-0.0607812,7,0,-0.337896,0.2681,0.1082,0.1416,0.1598,0.3028,0.107881,0.322904,0.1598
0.048846459824980114,153,0.985880398671,1,0.606523,0.0967602,-0.0452775,0,-2.31082585514,0.272076648639,-0.0153236,0.127261,0.191258,0.111636,3,1,-0.210005,0.3296,0.128,0.152,0.1748,0.2634,0.0854701,0.267734,0.1748
0.04219242902208197,154,1.12765438125,1,0.70619,0.0696274,-0.0421094,0,-1.21262735426,0.191840420526,-0.012258,0.186109,0.164875,0.0794364,3,1,-0.226343,0.2643,0.1204,0.1454,0.162,0.2254,0.10016,0.25679,0.162
0.054857688026713265,155,0.981576448243,1,0.724115,0.0432715,-0.0686854,0,-0.626791834925,0.111779683151,-0.0269344,0.129628,0.21061,0.0367245,3,1,0.121742,0.3317,0.18,0.1948,0.2168,0.3082,0.067029,0.169742,0.2168
0.006504367217989227,156,1.15612974162,1,0.569674,0.046804,-0.179011,0,-0.0620263398758,0.137603183201,-0.0560798,0.256608,0.0969287,0.0138525,2,1,-0.585302,0.2708,0.065,0.093,0.1206,0.2634,0.0839329,0.461028,0.1206
0.06919332406119612,157,1.04685980945,1,0.823204,0.0547773,-0.0209679,0,-1.47513062334,0.143732356837,-0.00777709,0.0923668,0.244478,0.0425496,3,1,-0.0386134,0.3075,0.177,0.2068,0.2384,0.2824,0.0808903,0.25755,0.2384
0.004217252396166166,158,0.836744560838,0,0.728723,0.00765495,-0.119703,0,0.614358951448,-0.0574768949956,-0.0553544,-0.0167559,0.175734,0.0230439,6,1,0.0680582,0.3929,0.1824,0.2276,0.2192,0.3752,0.19764,0.198594,0.2276
-0.09804611864108435,159,1.07383627608,0,0.524573,-0.112655,-0.32893,0,0.993693698651,-0.260694792468,-0.121223,0.091269,0.0592522,-0.127087,7,0,-0.0789296,0.2562,0.1136,0.1176,0.1014,0.3308,0.458848,0.137755,0.1176
0.08182601205857015,160,0.817525276842,1,0.83359,0.0875895,0.0296695,0,-3.82957172643,0.222694986825,0.0165723,0.105808,0.419499,0.0998249,6,1,0.210413,0.5024,0.2854,0.3284,0.3792,0.4112,0.0764037,0.247363,0.3792
0.031402183039462635,161,1.02879913059,1,1.02643,0.0342595,-0.00882633,0,0.174592846746,0.022650427267,-0.00341506,0.00253671,0.23964,0.0252045,6,1,0.0896953,0.3071,0.208,0.245,0.268,0.292,0.102778,0.223881,0.268
0.046536112865866515,162,1.19258343634,1,0.953975,-0.0167712,-0.151749,0,0.732330838193,-0.141413621115,-0.0534931,0.0975396,0.120424,-0.0763799,9,0,-0.436439,0.2485,0.0976,0.156,0.1824,0.2896,0.11478,0.464912,0.1824
0.11750675783113367,163,0.953095684803,1,0.604124,0.0919383,-0.023506,0,-36.5717545043,0.30088492403,-0.00870434,0.289732,0.252519,0.106772,6,1,-0.246692,0.3514,0.1364,0.1816,0.208,0.2836,0.105214,0.344231,0.208
-0.08040354631611125,164,1.03042505593,1,0.695238,0.00130207,-0.172345,0,0.47018696596,-0.0425291406929,-0.0648537,0.0883848,0.118148,-0.0214704,6,1,-0.277448,0.3008,0.115,0.1462,0.1606,0.314,0.114035,0.283935,0.1606
-0.04404515821275243,165,1.07435653003,1,0.595342,0.0331884,-0.170306,0,-0.0346399998969,0.102911709038,-0.0618986,0.245285,0.125899,-0.00463576,7,0,-0.383226,0.3006,0.0998,0.119,0.1508,0.3034,0.0627451,0.338196,0.1508
0.019886363636363657,166,0.901981981982,1,0.679539,0.0351461,-0.0943823,0,-0.0624291463602,0.0620117000709,-0.0384094,0.0855515,0.181871,0.0487876,6,1,0.0234023,0.359,0.1622,0.196,0.2006,0.3256,0.146701,0.191426,0.2006
0.12242657150699975,167,0.938637461749,1,0.730561,0.142834,0.050976,0,-9.79431940879,0.399803388269,0.021543,0.245785,0.356818,0.142658,6,1,-0.22269,0.4089,0.157,0.212,0.2828,0.3068,0.072867,0.444837,0.2828
0.06825938566552901,168,1.13783269962,1,0.812727,0.0125029,-0.0790585,0,0.215077215052,0.0175856631597,-0.0248475,0.102271,0.158485,0.00441235,6,1,-0.36675,0.2504,0.1098,0.1704,0.1788,0.2482,0.146377,0.385906,0.1788
0.054120976299964554,169,1.06269315673,1,0.690784,0.0920273,-0.0229549,0,-2.07441722034,0.252342995634,-0.00730811,0.162484,0.195549,0.100443,6,1,-0.119054,0.298,0.1396,0.155,0.1814,0.2436,0.0614035,0.23043,0.1814
-0.10885017421602787,170,1.01879362807,1,1.14651,-0.0488573,-0.165999,0,1.13789762904,-0.30727360512,-0.0824226,0.0390062,0.154016,-0.12423,6,1,0.307288,0.3197,0.2308,0.239,0.2692,0.4104,0.0355902,0.142645,0.2692
-9.520787051729441E-4,171,0.99528524281,1,0.486271,0.0316336,-0.19974,0,-0.0392235246281,0.104298705269,-0.0704962,0.0902244,0.102091,0.022742,4,1,-0.511463,0.3148,0.076,0.1094,0.1222,0.3008,0.120491,0.378069,0.1222
0.004975124378109392,172,0.988545246277,1,0.738806,0.0687488,-0.0595591,0,-0.592021573919,0.155620270711,-0.0235013,0.160269,0.20806,0.0533742,3,1,-0.0950349,0.3434,0.1604,0.1804,0.2178,0.3086,0.058072,0.263545,0.2178
0.01855155190866922,173,1.07696164452,1,0.546835,0.142425,-0.0143951,0,-3.76829279841,0.396285474228,-0.00372157,0.126935,0.154971,0.180484,7,0,-0.54725,0.2855,0.0722,0.1134,0.1296,0.1982,0.119628,0.442901,0.1296
0.05791764312018752,174,1.00301724138,1,0.59347,0.10135,-0.0333013,0,-3.54681647469,0.295975049951,-0.0105489,0.121416,0.188305,0.126961,6,1,-0.366418,0.316,0.1064,0.148,0.1654,0.2448,0.117514,0.356711,0.1654
0.06561773645628467,175,0.970024398745,0,0.928029,-0.0170153,-0.0373242,0,1.73905277578,-0.057619293259,-0.0144701,0.103499,0.238087,0,3,1,0.0302416,0.298,0.2042,0.2758,0.2566,0.298,0.211359,0.259608,0.2758
-0.04847224444088945,176,1.05260811413,1,0.732766,-0.0142737,-0.185955,0,0.59378635433,-0.0838704996276,-0.0736174,0.147373,0.121889,-0.054973,6,1,-0.172319,0.2974,0.1302,0.1512,0.1722,0.332,0.0833333,0.243902,0.1722
-0.024980784012298255,177,1.11263001486,0,0.484691,-0.0251077,-0.287204,0,0.506848814693,-0.0903315206653,-0.0844885,-0.0418923,0.0435561,-0.0164761,7,0,-0.662738,0.2537,0.049,0.0828,0.0744,0.2622,0.208087,0.408213,0.0828
-0.28679037295609044,178,1.35957792208,0,0.332384,-0.276602,-0.554131,0,0.929520665382,-0.500060456832,-0.201532,-0.192804,0.0104702,-0.289141,7,0,-0.79148,0.1941,0.0288,0.0523,0.035,0.352,0.289362,0.449331,0.0523
-0.26405622489959835,179,1.2195035461,0,0.368289,-0.251737,-0.529191,0,0.972165037489,-0.506943752587,-0.208614,-0.150097,0.0137998,-0.265899,7,0,-0.754027,0.2199,0.0346,0.0621,0.0439,0.3792,0.27697,0.442834,0.0621
-0.007170435741864238,180,1.05907172996,0,0.468635,0.0119826,-0.198303,0,-0.00313387045771,0.0792150373074,-0.0589907,-0.0638278,0.0868568,0.0313216,7,0,-0.556083,0.27,0.0674,0.1092,0.1016,0.2536,0.19697,0.382784,0.1092
-0.05343971097395751,181,0.988692899141,1,0.510227,0.00333258,-0.205474,0,0.133690042851,0.0464962471279,-0.0773912,0.168248,0.115003,-0.0100756,6,1,-0.300539,0.3144,0.1022,0.1278,0.1372,0.3208,0.121905,0.255102,0.1372
-0.3998067010309278,182,1.29047432379,0,0.296447,-0.441348,-0.66684,0,1.38725426214,-0.878961642202,-0.330047,-0.433792,0.00590353,-0.446771,7,0,-0.806139,0.1863,0.0247,0.0688,0.0292,0.4872,0.316327,0.640988,0.0688
-0.27242401779095626,183,1.35592578569,0,0.544517,-0.18618,-0.445952,0,0.882239740527,-0.419178454179,-0.144248,-0.113759,0.0204596,-0.213699,7,0,-0.7535,0.1963,0.0351,0.0678,0.0581,0.303,0.216106,0.482301,0.0678
-0.09750964573833748,184,1.0686302545,0,0.525678,-0.106613,-0.364097,0,0.853893300856,-0.32642627652,-0.126282,-0.128744,0.0325338,-0.104888,7,0,-0.658064,0.2573,0.051,0.0924,0.0737,0.3176,0.241948,0.448052,0.0924
-0.19711042311661506,185,1.13468338155,0,0.408635,-0.20234,-0.472435,0,0.994221762629,-0.461029948328,-0.176368,-0.195242,0.0194184,-0.205312,7,0,-0.742202,0.2334,0.0369,0.0777,0.053,0.354,0.267565,0.525097,0.0777
-0.16753078418664938,186,1.07063829787,0,0.463196,-0.143589,-0.396502,0,0.956518364165,-0.338935910378,-0.150601,-0.10214,0.0368687,-0.154517,7,0,-0.646031,0.2569,0.0531,0.0956,0.0774,0.3508,0.238039,0.444561,0.0956
-0.157745279000426,187,0.961172956829,0,0.307167,-0.152628,-0.459777,0,0.85563344085,-0.333400664724,-0.196045,-0.0314356,0.0234284,-0.154745,7,0,-0.729718,0.2966,0.0388,0.0717,0.054,0.4052,0.256332,0.458856,0.0717
-0.12705667276051194,188,1.0170963365,0,0.33785,-0.138223,-0.420578,0,0.809094395812,-0.222379717437,-0.178127,0.046496,0.0419047,-0.159454,7,0,-0.651823,0.2865,0.0501,0.082,0.0748,0.3952,0.204284,0.389024,0.082
-0.23052157115260785,189,1.19006685769,0,0.51108,-0.196197,-0.46129,0,0.938318035764,-0.430709369415,-0.191658,1.95279E-5,0.0272969,-0.240547,7,0,-0.68788,0.239,0.0446,0.0751,0.0738,0.3904,0.173771,0.406125,0.0751
-0.08588779641411222,190,0.958106508876,0,0.522954,-0.0672576,-0.324412,0,0.760941091211,-0.221229303347,-0.135219,0.0034014,0.0559753,-0.0854911,7,0,-0.599407,0.3161,0.0612,0.1064,0.1048,0.3752,0.172566,0.424812,0.1064
-0.10475066391265862,191,0.983673469388,0,0.448168,-0.0847059,-0.364151,0,0.733730478451,-0.223075090043,-0.148031,0.0665824,0.0439033,-0.102101,7,0,-0.597953,0.3034,0.0574,0.0886,0.0856,0.3724,0.182692,0.352144,0.0886
-0.12493573264781485,192,1.0822877152,0,0.468605,-0.142482,-0.406689,0,0.906578765236,-0.354467464694,-0.152134,-0.121594,0.0308962,-0.152531,7,0,-0.694686,0.2553,0.045,0.0874,0.0709,0.3472,0.231525,0.485126,0.0874
-0.09068206648977678,193,1.01686746988,0,0.389648,-0.0611006,-0.345149,0,0.557530169364,-0.105487977414,-0.127712,0.120963,0.0484669,-0.073031,7,0,-0.645839,0.2913,0.0508,0.0822,0.0798,0.3372,0.179405,0.381995,0.0822
-0.26691988950276246,194,1.25869008416,0,0.367893,-0.242724,-0.519762,0,0.942407204282,-0.47113500895,-0.19479,-0.196851,0.014634,-0.257563,7,0,-0.795667,0.2123,0.0283,0.061,0.044,0.3596,0.253313,0.536066,0.061
-0.12616019250601584,195,1.11054276783,0,0.498353,-0.0847592,-0.324536,0,0.739783072697,-0.183241386172,-0.112411,-0.0331596,0.0531612,-0.100814,7,0,-0.607555,0.2542,0.0586,0.0977,0.0908,0.3112,0.196078,0.400205,0.0977
-0.31688018085908065,196,1.46417973718,0,0.448174,-0.279975,-0.542444,0,0.949289836532,-0.520888462077,-0.196751,-0.0259302,0.0132004,-0.315462,7,0,-0.767833,0.1813,0.0319,0.0546,0.0454,0.3484,0.234214,0.415751,0.0546
-0.15852334419109665,197,1.67711598746,0,0.244755,-0.20685,-0.51566,0,0.6419541199,-0.258829405597,-0.123444,-0.293399,0.00778652,-0.197723,8,0,-0.841559,0.155,0.0217,0.0364,0.021,0.2314,0.340909,0.423077,0.0364
0.005049776367046606,198,0.88716470849,0,0.403057,0.00504202,-0.267846,0,0.324279159139,0.00322030414183,-0.103226,0.135138,0.0730062,0.0102973,7,0,-0.551905,0.3483,0.0662,0.1028,0.1002,0.3412,0.178506,0.356031,0.1028
-0.17441224712957898,199,1.18888521336,0,0.491315,-0.160722,-0.428513,0,0.886092855247,-0.396594211341,-0.146474,-0.194664,0.0224702,-0.170482,7,0,-0.726044,0.2265,0.0396,0.0758,0.0594,0.3196,0.242173,0.477573,0.0758
-0.010269953051643202,200,0.894637373021,0,0.353073,-0.0211764,-0.323368,0,0.470599923716,-0.0613604865717,-0.123768,-0.00932168,0.0504087,-0.0156136,7,0,-0.622615,0.3373,0.0542,0.086,0.0787,0.348,0.204927,0.369767,0.086
-0.16200169635284142,201,1.35514764565,0,0.319097,-0.170919,-0.464856,0,0.705156670297,-0.254356443724,-0.138095,-0.055073,0.0174268,-0.17598,7,0,-0.803628,0.1976,0.0272,0.053,0.0396,0.282,0.25323,0.486792,0.053
-0.14779411764705877,202,1.18349753695,0,0.543814,-0.105516,-0.341484,0,0.814150429681,-0.250293278266,-0.112575,-0.00262203,0.0439855,-0.124622,7,0,-0.570225,0.2318,0.0614,0.093,0.0844,0.2978,0.212025,0.339785,0.093
-0.08075103037704168,203,0.954161331626,0,0.377928,-0.100277,-0.384798,0,0.795360240435,-0.242079899723,-0.152799,-0.0596904,0.0379392,-0.0994467,7,0,-0.670366,0.3011,0.0489,0.0894,0.0726,0.3676,0.235802,0.45302,0.0894
-0.19463321136086426,204,1.1637653127,0,0.470316,-0.193094,-0.456799,0,0.976452676352,-0.451365810056,-0.171144,-0.11137,0.0224255,-0.208426,7,0,-0.724107,0.2311,0.04,0.0791,0.061,0.3528,0.243819,0.494311,0.0791
-0.39340286199369395,205,0.983771023901,0,0.265712,-0.397257,-0.638941,0,1.49335486954,-0.890206346009,-0.369439,-0.418474,0.00738631,-0.388882,7,0,-0.750798,0.2501,0.0367,0.0888,0.0334,0.5684,0.343261,0.623874,0.0888
-0.1375962504184801,206,1.13141910547,1,0.603297,-0.124404,-0.357519,0,0.922386872194,-0.309988573187,-0.145047,0.0716856,0.0544216,-0.175416,7,0,-0.597165,0.2576,0.062,0.1046,0.1098,0.3672,0.148536,0.435337,0.1098
-0.24578233542838235,207,1.19743678559,0,0.364434,-0.240566,-0.523144,0,0.940605382286,-0.478748627038,-0.2104,-0.0752233,0.0148312,-0.257812,7,0,-0.774542,0.228,0.0317,0.0607,0.0457,0.3864,0.252874,0.477759,0.0607
-0.2293655249859629,208,1.01154187629,0,0.26125,-0.25304,-0.547782,0,1.0157775154,-0.497463195794,-0.263946,-0.103569,0.0143151,-0.259809,7,0,-0.790754,0.2745,0.029,0.0634,0.0418,0.4672,0.271318,0.542587,0.0634
-0.18285939968404422,209,1.2610619469,0,0.394737,-0.188458,-0.469258,0,0.870598097819,-0.41069131954,-0.148298,-0.221197,0.0148861,-0.183987,7,0,-0.759863,0.2069,0.034,0.0643,0.042,0.3002,0.289329,0.471229,0.0643
-0.20299771912675132,210,1.0879615731,0,0.420202,-0.198329,-0.458099,0,1.06433616254,-0.45429036178,-0.180002,-0.17555,0.0250173,-0.204553,7,0,-0.6972,0.2446,0.0446,0.0885,0.0624,0.3704,0.265756,0.496045,0.0885
-0.3219672131147541,211,1.04495093384,0,0.235156,-0.324122,-0.606815,0,1.09455829975,-0.651430828279,-0.314189,-0.230003,0.00758425,-0.325506,7,0,-0.813828,0.2585,0.0253,0.0574,0.0301,0.508,0.308411,0.559233,0.0574
-0.11419798216113468,212,0.94913448735,0,0.305195,-0.118823,-0.430595,0,0.769347520789,-0.258565774928,-0.175078,0.00380013,0.0271708,-0.117553,7,0,-0.728806,0.3029,0.039,0.0726,0.0564,0.3836,0.247024,0.46281,0.0726
-0.20995145631067955,213,1.07456140351,0,0.395431,-0.20403,-0.474037,0,1.0172782685,-0.423644930029,-0.207666,-0.0377833,0.0278047,-0.228216,7,0,-0.699785,0.2604,0.0439,0.0816,0.0675,0.4144,0.229001,0.46201,0.0816
